block_read_count,block_write_count,block_read_byte_sum,block_write_byte_sum,block_read_iat_sum,block_write_iat_sum,misaligned_read_count,misaligned_write_count,misaligned_read_byte,misaligned_write_byte,misaligned_read_cache_req_count,misaligned_write_cache_req_count,percent_overall_hr,percent_read_hr,percent_write_hr,mean,workload,rate,bits,seed
83.58815560156414,85.94306065068034,89.98302545672979,89.96922378239833,86.9449338595178,86.00261947865023,83.58816983217855,86.92168642902764,83.58818696472035,85.94289198512392,83.58816983217855,86.98627551219751,50.71790410693188,57.43946511417569,17.127952572741407,77.2221147452544,w34,10,4,42
86.86524147186977,89.78921413492468,89.21420143029547,89.81469496185022,87.1135500458435,86.58097999876021,87.01521164117337,89.82152096209391,86.77411744403521,89.76853630880842,87.0488063050274,89.81577419134764,9.255934030403838,15.65937950603929,8.841607907339524,72.89191802265417,w35,10,4,42
84.194004774958,92.97822910696728,89.58964921932804,92.82967633572258,87.56052170651002,92.0475398441536,84.194004774958,92.97822910696728,84.194004774958,92.97822910696728,84.194004774958,92.97822910696728,7.151091295817568,44.57464238725322,7.003738622032011,75.29638632923455,w36,10,4,42
89.16843391950182,89.29386523671425,90.02933729855725,90.19040667476892,89.44666524639179,86.8289057563029,89.5974487078703,89.78517409112946,89.20551258552405,89.28449711461262,89.86838331281318,90.0719201256336,27.43574769309118,31.787043319132813,9.732483263890515,76.11505495639564,w37,10,4,42
88.99440696439684,88.87983883563695,90.32690850568315,90.3326493591077,88.59547833388021,87.0129684349086,89.52562159638676,90.08813399744014,89.07901082056983,89.15569423704947,89.7909495201815,90.22468225743837,25.920604957112676,34.58576938231524,11.759234073069845,76.28479675167847,w38,10,4,42
89.50076302594289,93.085163134546,89.95635103304993,93.38066121453252,90.05490681383247,91.68908127223496,89.50486595746534,93.08512859009593,89.50158685345191,93.08515054593155,89.50523692511459,93.085163134546,5.149336302931717,47.65710170955003,4.425847135013518,76.84442290988264,w39,10,4,42
73.13723794252866,76.84496632533902,90.04026401860882,88.66309575629062,89.33816337646655,75.446733792435,73.16027957903688,76.84497426106152,73.13404409446986,76.84496632533902,73.16661460860088,76.84496632533902,2.392461100332322,81.82566206318458,1.6611927700239333,68.62304148927043,w40,10,0,42
49.846641073579015,65.04932446187601,79.96619561902365,80.00573988646528,78.53033935205282,64.74477757110904,49.892367385989154,65.04932501617358,49.84385045239705,65.04932731788756,49.901311198686805,65.04932446187601,3.0825091034531233,78.87111299998894,2.3849233079702454,56.484471280568556,w40,20,0,42
92.78647513988597,94.24990055367782,95.03192523984609,96.14365113108136,94.90233753610745,93.50409279341514,92.79060805782927,94.2499025243592,92.78659783611242,94.24990055367782,92.79073322124235,94.24990055367782,4.789642709462844,73.15925418986315,4.160591259122562,80.65636755329075,w40,5,2,42
85.8996280796535,80.74611816622124,90.12801486955017,87.96518343130298,90.4565195504351,86.12919041286206,85.91075794621027,80.74612476493606,85.90021565687186,80.74611816622124,85.91042911352868,80.74611816622124,2.195696538044256,83.69920375364319,1.4452480833527428,73.90830444660362,w40,10,2,42
72.73537767546456,69.83779339521054,80.1449228198579,78.44829544707552,80.04735920008295,74.52437432722989,72.750345487403,69.83780373244025,72.7407385229043,69.83779339521054,72.74992855861184,69.83779339521054,2.7349994103099635,80.97881171186934,2.0146801025361527,64.61473447876114,w40,20,2,42
98.04658651639045,99.39595355713953,98.98765411477189,99.55875568260862,98.96406940992115,99.10242453495884,98.04733177421069,99.3959537641591,98.04652965427533,99.39595355713953,98.0474902474198,99.39595355713953,10.324876114851596,52.419611888222335,9.938754955154906,83.93785995522423,w40,1,1,42
86.22364455326311,84.96392171969366,95.0679529111712,92.71302861537897,94.63321583538819,86.016825815215,86.23764218135432,84.96392687287748,86.22133065196907,84.96392171969366,86.23939178457265,84.96392171969366,1.3010990291110833,86.02765452984855,0.8022334466270316,76.08931409239052,w40,5,0,42
88.66740740247903,88.69061695104544,89.90798976249673,87.04404222118451,89.65955228500077,88.25490822274193,88.67000637822898,88.69060369094812,88.66607949446636,88.69061266702812,88.6710572660876,88.69061695104544,1.746734603414946,83.54387648679688,1.006606537836314,76.70671406138673,w40,10,4,42
77.66149260483962,83.12600403086046,79.85243918278528,82.09551967054608,79.90259469585195,81.0836014552049,77.65493781226746,83.12599267787434,77.65668390757277,83.12599974684314,77.65911492427213,83.12600403086046,3.724503987916145,75.74715976269565,3.06186318490922,69.90692744501997,w40,20,4,42
94.35000432465519,94.92156592600006,95.10133106550037,94.29425195573931,94.93736918492024,95.75706760536121,94.3512809609865,94.92156766648742,94.35067154701578,94.92156592600006,94.35247519488546,94.92156592600006,2.4264633239305744,83.49027411864108,1.680316641826705,81.65185142453001,w40,5,4,42
98.88157763421401,99.657627047389,99.01737478368278,99.63291570884999,99.07287913764647,99.23756575505098,98.88181673222068,99.65762716472749,98.88154507794171,99.657627047389,98.88152691845049,99.657627047389,13.413200995953625,43.60282895825844,13.137323811097453,84.08473758801742,w40,1,4,42
98.57818643921198,99.36198986778494,99.0464042742469,99.53310510942585,98.91360318174982,99.17568817708649,98.57752205804188,99.36199008644459,98.578145051494,99.36198986778494,98.57781794740585,99.36198986778494,9.816890117329235,61.68026167468174,9.340396423162458,84.61773200957572,w40,1,2,42
64.47462092733915,66.82147962875506,79.8574790248971,73.27602899202378,78.71390757364462,69.35860103109444,64.49386095460827,66.82147957569737,64.47683040121493,66.8214824847666,64.50260179567098,66.82147962875506,1.653783136522186,84.00504271956348,0.9677702535534621,60.871096541873754,w40,20,1,42
81.33545352326333,83.51222247278963,90.02047903843268,87.52720525755888,89.42006280594869,85.48537289018567,81.34633783352822,83.51221669945939,81.3384033074595,83.51222532880118,81.34947797943818,83.51222247278963,1.9676270381402055,83.23186834003063,1.2194383802165962,73.21937422453615,w40,10,1,42
97.1803248148715,96.5659488481477,99.01610762338038,98.34518872424347,98.97348072482416,98.05212848560332,97.18294886786435,96.56595002507007,97.18057541212252,96.5659488481477,97.18354787902149,96.5659488481477,0.904513367151095,87.66609028965732,0.8530268523206667,83.92011530737157,w40,1,0,42
90.46845995701958,91.73309178330047,95.03503554240653,94.22968820333826,94.54445120272803,94.54386675762365,90.47584245774424,91.73309461654574,90.46818250243477,91.73309178330047,90.47470310288224,91.73309178330047,2.403738059365376,82.15915488035367,1.6696589373595245,79.56034343798021,w40,5,1,42
74.61278509266786,81.60208139487357,79.93437980694988,84.22682606309417,76.30749237838128,82.5497242630007,74.61278509266786,81.60208139487357,74.61278509266786,81.60208139487357,74.61278509266786,81.60208139487357,10.067516463967529,48.54038759960019,8.199607897141881,67.64569336148676,w41,20,4,42
97.61975319382631,99.06949723867159,99.01028223501736,99.38927949980469,98.01280974068267,99.03427596460537,97.61975319382631,99.06949723867159,97.61975319382631,99.06949723867159,97.61975319382631,99.06949723867159,12.537593896978244,58.927159564473854,11.95260315007481,84.37473371877523,w41,1,2,42
86.58443419181717,90.37260502544942,89.68086365158726,91.04615375130778,88.00547695686309,90.31681567471935,86.58443419181717,90.37260502544942,86.58443419181717,90.37260502544942,86.58443419181717,90.37260502544942,8.894425627073163,45.17929657980727,6.545190630084599,75.16642531603391,w41,10,4,42
81.1597552056854,94.47493887089678,94.96882439177983,96.67528738375506,85.61168227697084,93.83431654118634,81.1597552056854,94.47493887089678,81.1597552056854,94.47493887089678,81.1597552056854,94.47493887089678,11.88324287036461,55.497359041490746,10.902952630941279,76.7941627628545,w41,5,1,42
93.28609995677222,99.1448116598505,99.00330307023086,99.5731758941419,95.18931936131779,98.74967583099591,93.28609995677222,99.1448116598505,93.28609995677222,99.1448116598505,93.28609995677222,99.1448116598505,18.225211930254403,80.79450623238002,20.01940430814444,85.41854953959708,w41,1,0,42
-12.675527909107469,74.942693719751,79.97168223942947,86.70731752207809,18.457240189533834,73.75365661363399,-12.675527909107469,74.942693719751,-12.675527909107469,74.942693719751,-12.675527909107469,74.942693719751,11.881311928426882,55.450975685872365,10.877185915322277,45.83815044064871,w41,20,0,42
38.008096373488044,86.68230658078538,89.99817498851847,93.15232830139114,55.46505201249555,86.43109194428037,38.008096373488044,86.68230658078538,38.008096373488044,86.68230658078538,38.008096373488044,86.68230658078538,11.522265330822645,54.07267708527977,10.35005909021405,59.983550704673036,w41,10,0,42
56.96171214646334,72.03421666991245,79.94208095430051,75.38500314848655,64.70948579589178,78.58476681860267,56.96171214646334,72.03421666991245,56.96171214646334,72.03421666991245,56.96171214646334,72.03421666991245,6.063905064656284,58.314807968102365,2.663967738428048,58.77651551693143,w41,20,2,42
98.63628578186554,99.73866557030989,98.98982606236726,99.70813540135175,98.93870188346412,99.17091656694126,98.63628578186554,99.73866557030989,98.63628578186554,99.73866557030989,98.63628578186554,99.73866557030989,24.186435812995928,117.24617394525113,29.762758801685894,90.76685025885061,w41,1,4,42
77.2480486326155,81.58663382404916,90.09560252453237,82.16354610713977,81.67762995199196,88.22505501688953,77.2480486326155,81.58663382404916,77.2480486326155,81.58663382404916,77.2480486326155,81.58663382404916,3.899002042354884,71.40330969334613,2.33168218381263,70.34230382311506,w41,10,2,42
64.02225007408535,80.59450907980563,90.00042115649573,88.05524265881601,72.59003067930304,84.29337444540684,64.02225007408535,80.59450907980563,64.02225007408535,80.59450907980563,64.02225007408535,80.59450907980563,6.3202447596754725,57.10062201018977,2.8672281081924162,65.31294669557623,w41,10,1,42
33.7182146653653,69.37511871187696,79.98459770529875,79.47133497595517,49.21738193650933,68.99749687332711,33.7182146653653,69.37511871187696,33.7182146653653,69.37511871187696,33.7182146653653,69.37511871187696,7.536387068943666,50.56914418724348,4.51883568590295,50.177900796143305,w41,20,1,42
93.22030672694994,92.36367067942865,94.9504539465372,93.04365680889059,93.99420883944055,94.24717225467253,93.22030672694994,92.36367067942865,93.22030672694994,92.36367067942865,93.22030672694994,92.36367067942865,5.346374483406063,62.665083370367626,2.3756102572878692,79.26389797240778,w41,5,4,42
88.31979859659235,90.10782644864554,95.06344421782214,91.79503895722772,90.65660878874432,93.0935986406372,88.31979859659235,90.10782644864554,88.31979859659235,90.10782644864554,88.31979859659235,90.10782644864554,4.336268416651387,69.08943990471266,2.2085811291399526,77.3302320157258,w41,5,2,42
67.69198981020557,93.10232302613704,95.026181895485,96.52304793609306,76.90761465406473,92.35292097381655,67.69198981020557,93.10232302613704,67.69198981020557,93.10232302613704,67.69198981020557,93.10232302613704,11.248061920464243,52.97886954389604,9.972413904528072,71.8790908115812,w41,5,0,42
96.06001865047755,99.37259420613911,98.97586773279426,99.5881275017794,96.94943969301978,98.9886388830124,96.06001865047755,99.37259420613911,96.06001865047755,99.37259420613911,96.06001865047755,99.37259420613911,18.7496908749393,86.14228506476972,21.077447756636243,86.81346326222784,w41,1,1,42
88.33658563951779,74.74631084771754,95.02673504123081,94.98790786638962,83.25828216973315,70.37606972142672,91.67028643954711,85.18905676771108,88.62837848998012,75.6291895507946,92.84467724800722,86.00080724188737,26.354841960038957,28.417553890414688,21.510979708634725,73.5318441722021,w42,5,1,42
96.18674988732612,90.19485760048477,98.98783993661075,98.98115369759597,94.33210827402714,89.42598446700302,97.60028722788557,94.59048481746267,96.3106610144474,90.52103449629297,98.08194401656546,95.00297534754328,25.66703211014225,27.93369413825103,20.34460723466639,80.94409428442032,w42,1,0,42
98.28144652649019,96.46654240021263,98.9975178405475,99.0585107905837,97.95895186555424,96.78463304109748,98.6262354496055,97.49162308218047,98.31086850739408,96.06677454006677,98.75299382350191,97.88970391591263,25.776046295263374,26.659593610549003,23.701258067355855,83.38817998375436,w42,1,2,42
98.81938875181098,98.71926255311384,98.96630236307684,99.07788315541468,98.58845107693664,98.9010755599687,98.91004778449798,98.96486723682042,98.82615155187773,98.64944033848184,98.94044250651056,98.98607261032224,27.5762371778066,27.111526276489926,28.668107550855165,84.64701709959895,w42,1,4,42
77.37059306457088,52.79853297910549,90.01416697137188,90.1613508686152,68.72715064908374,44.24221153656058,83.70574314184866,72.13446959416672,77.94098844233604,54.172673699205895,85.9204459585254,73.60792715480788,26.32045837320606,27.84052686981962,22.75098965154817,63.18054859698481,w42,10,1,42
57.555779944615665,12.85092326152561,80.0214881987108,80.33255420485575,42.47747302226986,2.1463293065814315,68.8131625604604,46.929611322297184,58.56162831086259,14.788890579904232,72.75192792714714,49.866232716586055,26.09091535565056,27.63108711504867,22.47417835968552,44.21947881241343,w42,20,1,42
94.24671216192509,93.16357569682911,95.00026750439534,95.13935205233425,93.53317010507072,91.99425567968481,94.66351494425783,94.44221682535292,94.27680407867466,93.37288909131291,94.80874256590585,94.50793277984303,26.751068167663334,27.99714817633112,23.82495354134445,80.51484022472837,w42,5,4,42
68.62555614715212,42.375144952776296,79.92195751548985,79.89684559052685,61.52466997079729,42.456687317934765,74.30010664419,61.93465897097227,69.19346901317627,46.732134629027556,76.27809482017916,64.07309782528246,25.74599078408644,27.51617568197922,21.589099490680663,56.14424595695007,w42,20,2,42
83.4696749549881,70.70921378544006,89.91365067144105,90.10192058976175,79.56549794120187,69.61125619037459,86.68035916770336,80.47580387380042,83.80426503144282,70.38108843112622,87.79882445677133,81.95366352618652,26.113064661551352,27.636203781379002,22.536241294983125,70.05004855721009,w42,10,2,42
34.94470543859045,-61.03820476688804,80.0051468866995,79.94297746480224,6.365255315448856,-84.16834237313877,57.451995693679294,9.849364311440993,36.99148000743426,-53.32694512228958,65.3590591531106,16.28731890100629,25.774212341577577,27.64326344473377,21.385206466886935,44.03556517918182,w42,20,0,42
64.55830687159398,8.783295551010397,89.97464267611265,89.73724636976085,48.412345528058445,-1.2532274288686516,77.26619602918635,49.49028378699915,65.72713450197904,14.661555724470409,81.71134389363783,53.07816726486119,25.36714131761025,27.60160974361377,20.120083947661207,47.84950537569495,w42,10,0,42
81.54092033686119,50.207767260374126,94.97032931850961,94.65090648355299,72.69942724335544,47.515732181712806,88.26997113912111,72.7744674774422,82.17384372062484,55.48019880926696,90.60974481420317,74.53923560706465,24.735208979552894,27.49604845797926,18.252070064299893,65.06105812626141,w42,5,0,42
97.60721274903092,94.91176526425865,99.00911935751625,99.02676051873772,96.76507549721003,94.11066279047819,98.29673444338148,97.01748068148413,97.66480804313565,95.10376385946141,98.5433240659041,97.17331128056392,26.450967641247896,27.711419751970908,23.491106884122573,82.85890085523357,w42,1,1,42
91.62639039844599,84.36536352199698,94.98790844731072,95.19839129896948,89.3828943755937,84.61046102859925,93.30137794921177,89.37412074707146,91.78494185682608,83.65922870378914,93.89307512009916,90.48650633013824,26.1877580608173,27.308854130839933,23.5551107834832,77.3148255168795,w42,5,2,42
76.98785469565547,63.48805682110086,79.93321253147923,78.56910865441274,75.12174729947091,70.80991154303926,78.39538687404222,67.73189660656764,77.12816988394545,64.04669741203247,78.89280498223278,67.95855631992437,24.521101416204797,28.193996866497418,15.896105772023715,63.17830717857529,w42,20,4,42
88.41379283362699,75.25153883378348,89.98995482382263,88.59992502660411,86.9641989657301,83.52881845307886,89.20062654554106,77.62412069843349,88.48227964294504,75.87998563865939,89.47730794591338,77.58220199402562,23.057503403740412,28.487800855307263,10.738557011904152,71.55190751154106,w42,10,4,42
15.92554736346786,17.51931433622837,90.00535096205219,89.7843360294849,68.47193610279236,65.40288538643044,52.944246137530456,53.94091574493234,15.889348424356514,17.97404558271949,57.46840335652608,58.204501418649556,25.463890393496307,37.53317193508361,11.338693818241532,45.19110579946612,w43,10,0,42
94.9123295230525,95.54919526250788,98.99874141492661,99.08269769019604,97.86765393951778,97.73684219990149,96.9576189001993,97.34724325762419,94.91303476123956,95.53374497900883,97.22204541036906,97.56462352096877,27.250072960234753,36.424051698283044,16.516944676424657,82.92512267963029,w43,1,1,42
55.90314281753867,56.96417356129393,94.99751323922068,94.86203117375555,83.67932652449828,82.45413373687344,75.45077378273588,76.2102820864562,55.89351935752242,57.39481765202611,77.82969835927075,78.2780962430526,25.582180737755042,37.966901564624216,11.087633479097313,64.3036149543814,w43,5,0,42
-51.660495640740294,-46.7765389543061,80.00425032032506,79.82472075817039,41.9465912180881,37.65065535746136,14.151510018524913,17.084609964027436,-51.70383737687429,-45.681512395104974,22.169446806563126,24.728140523986266,25.643786385202887,37.262428571002815,12.046460666392779,39.222332330451394,w43,20,0,42
85.2200487807829,85.80892474512413,94.9971141462348,95.04414185460823,92.143243551464,92.56858172378757,90.12580397153323,90.48544556776991,85.21973314970619,85.83940415346048,90.81799607407545,91.06436714453304,25.827925009204314,37.031956063771645,12.716393704092683,76.99407197600992,w43,5,2,42
71.45902043369288,72.36214603486295,90.00034671952197,90.05379543422883,84.65479336165095,85.48432354688553,80.74268386891104,81.2297196505893,71.4591404392585,72.49487652688732,82.05740566510438,82.35066306595769,25.666943620322744,36.79133810832528,12.648675167170497,69.297058109558,w43,10,2,42
47.07573067936696,46.15875223229689,80.00867210282182,79.76168689483231,70.48033682332012,56.77572260235391,63.568256666983174,62.44009096028792,47.07940317845755,46.40602852123894,65.90365703316783,64.92689871115466,25.187556508624496,36.55132128914711,11.888629697465875,53.614182926767974,w43,20,2,42
92.63152675749302,92.5770629879903,95.02160902754567,94.78508978799427,94.2499628867925,95.26345018394832,93.8552152906423,93.7579045241425,92.62408641242408,92.59845316846709,94.06981154457486,93.926561409862,25.178818072912986,38.0918671512406,10.064305039314402,79.91304828302299,w43,5,4,42
85.43349429641493,86.48015806115772,90.01768768927654,90.20704166528257,88.60449847499983,90.28884437858899,87.75989260126563,88.63406952699327,85.43310304539274,86.53551702747589,88.16292718364757,88.93251191379862,26.238004023685573,37.25161312116414,13.348872399211936,75.5552156938904,w43,10,4,42
71.82653336864894,72.02917487718078,80.03782546592288,79.60754911297948,77.50566968850397,75.99488524468823,75.96372688758562,76.14045710002999,71.82414312080753,72.49103306413704,76.69069758939395,76.68275347168884,25.433489214105247,37.47517574716312,11.340370925281542,65.40289899187447,w43,20,4,42
98.50569727244775,98.70630042127097,98.99712027444941,99.07875744557248,98.98809184994612,99.05606013783327,98.76128611246935,98.92565857047893,98.50134583775984,98.69729230544996,98.80703289165147,98.95700525368913,27.24306497103923,36.4351836552748,16.48851579945972,84.40989418658617,w43,1,4,42
13.949473251186838,15.6701220811053,79.97771503118095,79.80953069538455,60.99150581703108,42.68281413375325,46.95523851582903,47.48847803492235,13.978379797296462,16.184110351306224,51.2005619811321,51.56943683412476,25.321269166668493,36.63295480177892,12.083426722249294,39.633001147663315,w43,20,1,42
90.82289493141205,90.49024989620779,98.99669321699004,98.90395988554285,96.72576288571295,96.32853351914348,94.90950199465689,94.81020843672519,90.8134046282563,90.72980650286443,95.40618037211325,95.24174320003465,24.79295839446031,38.93749383407195,8.237635097698274,80.4098017863927,w43,1,0,42
52.851963501474394,53.66507241994772,89.99044070428224,89.97755463712598,79.2883141993496,66.07168380537253,71.41749522016188,71.5885056504518,52.86464463754637,53.99309106373697,73.79344760405765,74.05808021281803,25.338803435404756,36.302784093976136,12.508178347644195,60.24733730222335,w43,10,1,42
75.3646130744387,76.41119660597282,94.99007908369082,95.01524272025124,89.35673284707782,83.92164674582823,85.18392874944074,85.64346866523402,75.37836275321833,76.58005783163561,86.43351875782338,86.80570434761775,25.463272577610784,36.36238360287641,12.708887326213953,72.37460637926203,w43,5,1,42
96.94951770256348,97.25040172296944,98.99839944936514,99.04868888980926,98.36499955121505,98.46980101374658,97.97249117350846,98.18424462292698,96.95095941326286,97.25920237915335,98.11296672959124,98.29496879495089,26.79127929917434,36.79079731748329,15.090332652534052,83.63527004748363,w43,1,2,42
60.379609711428884,19.861052220449185,80.01099731551066,80.3145126825272,34.67089057498271,69.2596383409111,60.559431928492316,27.18387768237566,59.800816444230215,17.477924446931326,60.665045201186516,27.397233928489864,65.22463590690607,70.1939644809891,36.31817321192564,51.28785360515577,w44,20,0,42
93.56933847806897,91.58087207521478,94.97719585384857,95.27288061292971,91.96560546058816,96.66149795272734,93.58321230048756,92.09981020247031,93.52432687683354,91.4290064919048,93.58848288254325,92.04580149001488,65.5289452957637,69.80946424176406,40.665557429762146,86.42013317632812,w44,5,2,42
78.95105273412675,54.726404759643614,90.00235408586431,89.95218574573475,64.52076315294593,82.89304637784535,79.04943884137595,58.920307394337605,78.61949662771903,53.37561841012214,79.1107073446801,59.073392488382545,64.8115974201584,70.0870686204834,34.09941113448422,69.21285634252693,w44,10,0,42
75.05121058596944,66.94613165261985,79.97296571930619,80.55963125774024,68.50436612131648,63.98732104572808,75.09983847856941,68.78695492043919,74.91496193361664,66.49129293497127,75.12129137769585,68.85224620103902,65.08333399707122,69.81952683377581,37.51867618701456,69.1139832831249,w44,20,2,42
98.38203840431095,97.39158582112012,98.99656123515771,99.05583096047371,97.50538082956588,98.97150604321418,98.3865638156956,97.6053505723931,98.36515416912998,97.31310894743255,98.39044679315494,97.61508670117244,65.6513521961547,69.7373680636323,41.87851401216101,90.34972323765128,w44,1,1,42
89.15125496393246,75.80465450985061,94.99679482618862,94.80965892169908,81.08297297461668,91.46323230316993,89.20289683904888,77.99384128784625,88.97536287598918,75.03974112341051,89.23542404638543,78.06230752772443,64.5125070594533,70.22242917132797,31.24555326340573,79.4532421129366,w44,5,0,42
87.22982550971983,82.25339377410151,89.96311145542687,90.28426758789108,83.49949185691288,86.2631381279359,87.25602798484518,83.12790564956528,87.14848643868324,81.96749893140051,87.26760376550014,83.30296248037715,64.9989909340316,69.75990422319742,37.28722598165123,80.107322313416,w44,10,2,42
78.89408708724426,75.47989015795478,79.98257165087554,79.87778479237238,76.90863907141406,75.22228808659607,78.90582937127449,76.37191373096289,78.86202150471998,75.28388068745669,78.91070333028763,76.19858691392868,65.096407273011,70.37627422836826,34.32914158504882,73.38000129810104,w44,20,4,42
89.31596801795878,86.8977380189642,89.96103432084071,89.69116017087376,87.46373630291782,84.05489574613654,89.3167489207717,87.67410363909994,89.30087505213523,86.73808509406717,89.32389776564152,87.58729616870488,64.78688921097721,70.14628719926888,33.524663464715275,81.71889193953825,w44,10,4,42
94.6211005998722,91.98963643246091,94.95326738391692,94.63903741357045,93.99289230764153,90.93558463025805,94.6203627525009,92.55718341877949,94.60914482111819,91.84726823559146,94.62724184183817,92.44775452016857,64.09858419970254,70.153428874972,28.808224753717607,85.66004747907392,w44,5,4,42
98.96367560368763,96.36178320775689,99.00278812013174,98.55289893813631,98.87482547876252,99.61754670622759,98.96605713993843,96.70025286726057,98.96126120498351,96.2514972995157,98.96593613450658,96.63556659270282,61.144501278215635,72.74076384211317,8.944286931171456,88.04557608967404,w44,1,4,42
84.4700176060442,74.18899198656,89.99449190300604,90.45657912540729,76.68644605388316,86.24115469582982,84.51765095141273,75.97584523441112,84.3106502438947,73.53116894788103,84.54882155763664,76.1979859076037,65.15428615485791,69.7037869287667,38.714098415138345,76.9794650474889,w44,10,1,42
98.70710148567217,98.48291710082275,99.00437873225864,99.100021834608,98.2781793310427,99.37077649020439,98.70878734632868,98.63670540669975,98.69623619060437,98.45521972821504,98.71034151134894,98.61480062216175,67.11018814216546,70.59457805802316,46.92601148270877,91.29308289752433,w44,1,2,42
70.16600173025675,52.5805256420717,79.9946132072642,80.78792814509556,56.32989476456121,76.8728478151131,70.25324548598984,56.07993382384954,69.88196478875105,51.4280469686627,70.30670831162507,56.21717002949739,65.33067241022536,69.8975133278395,38.785501733286345,64.32750454560595,w44,20,1,42
97.78270279827467,94.9438149645742,98.99890347176502,98.96689539707812,96.06062572677226,98.36032051584333,97.79390890491155,95.38496657657265,97.74610321960381,94.79879301710437,97.80013910742602,95.45627198180634,64.47555211707805,70.22884813310834,30.966942791824962,88.65098591491625,w44,1,0,42
92.07603981437785,87.2735979155158,95.0000046694106,95.2677747947588,87.69599344260351,95.39049397898586,92.09943953432041,88.44564883573983,91.99271450646064,86.92169821012412,92.1180109208929,88.41656469592687,65.78756973978572,69.99975671911575,41.32942871591146,84.65431576626202,w44,5,1,42
94.79417719078377,92.29551278944918,94.89370418599206,94.75968339684336,94.7256625710588,94.2192639803228,94.79417719078377,92.29551278944918,94.79417719078377,92.29551278944918,94.79417719078377,92.29551278944918,2.51830983861179,27.748322972742518,2.467290948103672,77.31273318764046,w45,5,4,42
75.37959124650536,66.56089057237102,79.94498661243361,78.14044006870805,78.33714905305513,79.10647511462497,75.37959124650536,66.56089057237102,75.37959124650536,66.56089057237102,75.37959124650536,66.56089057237102,2.298952382020789,30.001245759062847,2.242132041706737,61.18888722047451,w45,20,1,42
86.97580256434975,77.84503118015203,89.55038260640555,84.75825937425714,88.2192523309179,88.10381952380422,86.97580256434975,77.84503118015203,86.97580256434975,77.84503118015203,86.97580256434975,77.84503118015203,1.4210377492190722,46.308934691884964,1.4152989979838728,70.60402135016534,w45,10,1,42
