mean,rate,bits,seed,it,workload,cur_mean_read_size,cur_mean_write_size,cur_mean_read_iat,cur_mean_write_iat,misalignment_per_read,misalignment_per_write,write_ratio,mean_o_delta,p90_o_delta,p99_o_delta,mean_o_per,p90_o_per,p99_o_per,mean_r_delta,p90_r_delta,p99_r_delta,mean_r_per,p90_r_per,p99_r_per,mean_w_delta,p90_w_delta,p99_w_delta,mean_w_per,p90_w_per,p99_w_per
6.233733755797088,10,4,42,2885,w102,17.992258289805736,12.649909235554741,10.367037688981792,-8.698083858392637,15.535634914373189,7.214347009100667,0.3784477973971165,-0.03810960792946453,-0.047864910468082125,-0.022270443821986105,-4.379308369408082,-5.603985995921689,1.9613399754954655,0.005527044851592701,0.0035545263198290995,0.0025826024888715993,4.709874996050166,4.3961314076461475,4.080360514274852,-0.030675215460817445,-0.0369495815357786,-0.02610169741553972,-4.04582227069698,-4.9460846350849685,1.0739585419836146
5.995145548524594,10,4,42,1237,w102,17.992064313905736,12.64227998605474,10.327814576881792,-8.697433000792637,15.506320499273189,6.192669395200666,0.4380127160971165,-0.012843036243792296,-0.0172550202673984,0.0036329817307225454,-1.4655721951386496,-2.059732213614397,0.08650064874055907,0.0011778491748145534,-0.0010174606449752013,-0.0010710727082731998,1.1104466161740199,1.2312714226697334,2.1963201595174198,-0.01183568747320137,-0.0144486178508611,-0.0030656508770317906,-1.5558651660732723,-1.9041845317528123,-0.4194749293423996
5.905993345480571,10,4,42,634,w102,17.993302839105738,12.640710931554741,10.327814576881792,-8.697711964592637,15.506320499273189,5.988326660700666,0.4504389943971165,-0.0057558039156955735,-0.009527666721217501,-0.00025035008442755857,-0.672867119638852,-1.0973412996547862,-0.9519982721275504,-0.0004198873065474791,-0.0019885267580455005,-0.002015547179066301,-0.21134479393806593,0.48029836134428905,1.2470628490880724,-0.006304164586957388,-0.00821923745950736,-0.0019599812013395904,-0.8439176340573966,-1.0417350615442502,-1.572739353487723
5.843210509654165,10,4,42,91,w102,17.993302839105738,12.641628539454741,10.327814576881792,-8.697736697692637,15.506320499273189,5.9003398122006665,0.4566507140971165,-0.00013590437800678045,-0.001689852658390242,-0.004391328517473182,-0.04421446144367813,-0.21248703393019786,-1.6933928238338094,-0.001684863810783357,-0.0027016166762772013,-0.0026990041567071,-1.271404323329131,-0.17091878581021192,0.38782488329890263,-0.001822146192467549,-0.001911739760805501,-0.0054725752267928834,-0.26802137310398444,-0.19534838471589366,-2.340431488887276
5.8612466375554515,10,4,42,182,w102,17.993302839105738,12.641628539454741,10.327814576881792,-8.697736697692637,15.506320499273189,5.9003398122006665,0.4566507140971165,-0.0017970699237913638,-0.004777655602876655,-0.0034295206850674526,-0.23142544496082657,-0.5720001711595564,-1.4551583285258722,-0.0012931114137650513,-0.0025593604723902,-0.002562222679776101,-0.9312194979594466,0.04146968738123746,0.7223201587309234,-0.0032029240647498524,-0.00429611624534066,-0.004752405079082436,-0.4458810473620929,-0.5670823951781494,-2.08734630513859
5.941521982178019,10,4,42,816,w102,17.992064313905736,12.64115737325474,10.327814576881792,-8.697033769592638,15.506320499273189,6.044153532500666,0.4470437424971165,-0.007839824872685062,-0.011905607389344153,0.001189396602656094,-0.9049112733343796,-1.433921701471145,-0.6058902176664347,0.00013801069329467779,-0.0015985693514678004,-0.0016346123129477013,0.2532777472000358,0.7843627018398873,1.6159232292285193,-0.007841957501380422,-0.010024572422644162,-0.0007770023181809839,-1.0411001763184626,-1.3310805796312803,-1.2188576810463196
6.067789129580243,10,4,42,1649,w102,17.992064313905736,12.64230312315474,10.327814576881792,-8.697628167792637,15.506320499273189,6.358573756800666,0.4288631769971165,-0.018203294130125246,-0.02327048359169928,-0.0014280405188464573,-2.0706742459744745,-2.674575747336804,0.9272097369430634,0.002410928479105014,-0.0002681616777226014,-0.00033654976961160037,2.141236371460568,1.8055501981708844,2.7603589843860217,-0.015955968597619413,-0.019324030284439363,-0.008619210348107802,-2.0894454844589814,-2.571696216045545,0.4693436832168585
5.8747407425332305,10,4,42,363,w102,17.993302839105738,12.641626541554741,10.327814576881792,-8.697267679292638,15.506320499273189,5.910589476100666,0.4555695685971165,-0.0036358077789838544,-0.006964453648942385,-0.001493492607793731,-0.43654355996798394,-0.808179645054508,-1.228788675369831,-0.000922617527852063,-0.002314346744923701,-0.0023278736095838012,-0.6299726268056496,0.23061151096955967,0.9482607313315903,-0.004678418673220877,-0.006129577566267343,-0.0030954465980598186,-0.6353165126158786,-0.8033998796644863,-1.8365066844188362
6.220907290548691,10,4,42,3297,w102,17.992701889605737,12.65167679375474,10.429496014481792,-8.692117609092637,15.598161087973187,7.644427219500667,0.3406387530971165,-0.04424899104698116,-0.054908345192167196,-0.028984097211756356,-5.113434355157982,-6.366572392261801,1.3359367479944124,0.0056297118527433975,0.0028962899000793485,-0.0007024073904054236,4.658021383421712,2.898923252839203,0.860880541727802,-0.03496399949232187,-0.04117700915464925,-0.03056871472331367,-4.6348399178040856,-5.606567092714664,0.2537744002311193
5.895298166510235,10,4,42,544,w102,17.993302839105738,12.64127706175474,10.327814576881792,-8.698766144492637,15.506320499273189,5.962278583700667,0.4522289271971165,-0.004742368546939949,-0.00839943542742813,-0.0007663911494583953,-0.5597788621924196,-0.9522475607946037,-1.075652694592625,-0.000632119892007104,-0.0021189151873351013,-0.002138597367067001,-0.38602556997665083,0.3811405527645597,1.1315970394152242,-0.005500707747368589,-0.007352634580992969,-0.0025400219715408442,-0.7407472748518336,-0.9302229519535068,-1.686718780563055
6.212965134603286,10,4,42,2473,w102,17.992883030305737,12.643286787254741,10.350216016881792,-8.696562056792636,15.521441080073188,6.844542847500667,0.4004127705971165,-0.030090655554872107,-0.037424023656956074,-0.01376161942309851,-3.4374782208290644,-4.359722085212168,2.1714754304098554,0.004778932122319244,0.0014125003826893998,0.0012774978714553253,4.13371425731321,3.0908115525342783,3.997680897176963,-0.02492398061874583,-0.03028608065208904,-0.018980290223285602,-3.273248521704237,-3.9714097888346283,1.6971627087455765
5.869639340677862,10,4,42,272,w102,17.993302839105738,12.641628539454741,10.327814576881792,-8.697736697692637,15.506320499273189,5.9003398122006665,0.4566507140971165,-0.003039022751091595,-0.0062547931245538185,-0.0018997318182883555,-0.3698801337673962,-0.7325870864145545,-1.295396541900116,-0.001042110640112573,-0.0023950182774270003,-0.002404888496848001,-0.7279546701163131,0.16862302947494712,0.8766435973794344,-0.004198937002165068,-0.005372672311016142,-0.0034847982281520883,-0.5736115471035315,-0.7264003940378045,-1.8903122160277395
-0.2465764478983825,10,4,42,1,w102,5.737632591262809e-12,1.35664825635474,-1.8209433960691968e-11,-6.457088703192637,-2.6812219111604918e-11,2.299129215800667,-0.1118497414028835,0.00044755016009399027,0.0009331026222660008,-0.0029878769325580173,0.037424960852690925,0.11086724651309471,-0.92347056719629,0.0006564963973524161,0.0007383891450252998,0.0007380898700394996,0.5690494862779429,0.5592879524489458,0.5528738184380657,0.001115220113820153,0.0013544950862934592,-0.003454207475364353,0.12492345511602343,0.19110565705700866,-1.3243703987169546
5.888892164551471,10,4,42,453,w102,17.993302839105738,12.64178230655474,10.327814576881792,-8.697881411392638,15.506320499273189,5.934885640600666,0.4540527625971165,-0.004202977145252019,-0.0076830108495833105,-0.0010685099352201188,-0.49945191003730466,-0.8825460397622948,-1.1179218581492378,-0.0007397289723329505,-0.002180830853840101,-0.002196913719311801,-0.4752604990375833,0.3335912584439171,1.064923473849591,-0.005067570221266337,-0.006778181386186771,-0.0027581625950816764,-0.684987233619776,-0.8708182078407876,-1.725983031301908
5.8850395490724905,10,4,42,413,w102,17.993302839105738,12.641623021154741,10.327814576881792,-8.697475052592637,15.506320499273189,5.923635824700667,0.4547348604971165,-0.003921916921832601,-0.007311732474351599,-0.001150920616582285,-0.4679725067722936,-0.8448294096487858,-1.1475555923642684,-0.0008025073380974052,-0.0022209969244729004,-0.002235362269529301,-0.5278986266996988,0.30305229694507574,1.0270896087313446,-0.004848082649222657,-0.0064493655291198194,-0.0028019960017351964,-0.6567020006684916,-0.8372567195175455,-1.748976121583647
6.141427898349343,10,4,42,2061,w102,17.992064313905736,12.642771723554741,10.327814576881792,-8.696972790492637,15.506320499273189,6.540196850800666,0.4183878863971165,-0.024272509659034956,-0.0306508206101645,-0.007788202171397217,-2.76197258156604,-3.45450707828061,1.5889154689086462,0.0037152477747857803,0.0005457593095007998,0.00042898383464790024,3.243076225263831,2.427506382077545,3.347828823918996,-0.020633833353614024,-0.025878305257436802,-0.014506143178953497,-2.7008082004403526,-3.3372552855466946,1.079137281260592
-3.356094418187132,10,4,42,308,w74,11.094087612054308,7.545125810161054,2.271591563606286,-52.38948750139947,3.8509828547368192,13.082075804014659,-1.3996068472979606,0.009266319295220468,0.01733781893051292,0.11263961695411967,0.9410284090811807,1.7409502668860846,11.467343786750959,-0.014755923517342825,0.0007176438016322645,0.011118867994205861,-4.378464876018729,0.39398797279614683,4.59536451886758,-0.0652976582422788,-0.04815155596475487,0.054627872538396516,-9.881154183541154,-7.300242975306638,8.24051682363649
0.8289971114041208,10,4,42,1,w90,1.0025758001575014e-11,3.0677604318223657,-1.91420213013771e-11,4.7485242539046695,2.0805246414568046e-11,5.901749905191805,-3.0003111995797056,-0.0004101979312686986,-0.001293365420857208,0.00022345091676809897,-0.18348766907015213,-0.728625470426155,-1.719555775993184,-0.0010197219359252743,-0.0013507545157078193,-0.0012483623551581072,-0.12771701855092332,0.10525138600615169,-0.04639262323378546,-0.0014687605000547003,-0.0014717722274404993,-0.0014718021604233997,-3.1290323701628076,-3.4376531055054684,-4.835775727310342
13.567355026074422,10,4,42,2408,w90,33.64833058291002,7.005880606722365,19.331670802880858,5.258242472304669,42.248178602620804,6.555810183391804,15.982477449820294,-0.04680132317397719,-0.08578666590401965,-0.304828293115589,-14.248255590088531,-13.381865341782344,-177.04828772864198,-0.04663023222472865,-0.08915803580946402,-0.2956070995482814,-19.191300899650763,-19.43381029685153,-272.32357551658146,0.005279892618571727,0.0032268051312673,0.0025325997256696996,11.26690543366975,8.526860350227786,13.277843995755193
14.566961277877759,10,4,42,3124,w90,39.19223578141003,7.005117514422365,19.33273751438086,5.268158786104671,47.97875210892081,6.549064494991804,18.500594487420294,-0.050671768767046,-0.09154826217803935,-0.303866296390554,-15.557775875956766,-14.520883719422233,-177.6788950140095,-0.050930240169829756,-0.09625547859173822,-0.29330075799697564,-20.998716444026364,-23.008663073977544,-274.7453644090375,0.003871159560194528,0.0015865204361685007,0.0010621938126697,8.274707257275375,5.454269387596092,10.187623186140357
15.296491973313307,10,4,42,4686,w90,43.662521403410025,7.005432597022366,19.33304051698086,5.271091520604671,52.866068518520805,6.547927531191805,20.567177122120295,-0.055068633623777216,-0.21464869319732016,-0.3062281512985694,-17.04220502219912,-38.10984755456543,-180.71178750156437,-0.055194161344466135,-0.21101148267546554,-0.29438416155556874,-22.92822649085278,-50.60713220444607,-278.06829238847246,0.0025113209793892815,2.312083446520067e-05,-0.0004998728206971007,5.343395040821736,2.517906137679951,6.896556400281167
14.096323903737154,10,4,42,9371,w90,43.696000094810024,7.006066535722366,19.32848810958086,5.573824658204668,56.945166887920806,6.828593432891805,21.995978764020293,-0.07937802038415286,-0.2571341293704801,-0.3469921039516068,-24.329620922586678,-67.59015790004577,-194.87940969487832,-0.07565764490157613,-0.24972593238094148,-0.33178065448325894,-31.588689347113245,-77.28573868182113,-297.23719824344374,-0.0011910490908140052,-0.0047101598070516,-0.0066756183387673,-2.918514002403171,-8.454240998450306,-6.115676613155262
14.118093760584777,10,4,42,10932,w90,44.90461671851003,7.005876597622366,19.33460699538086,6.002981128704668,60.223330153920806,7.405802475291805,22.959278664320294,-0.09198731253555713,-0.26662487124768547,-0.3528178878326759,-28.110327540274163,-68.754958990516,-200.48141019169702,-0.08655054072335798,-0.25979738591779716,-0.3367659109668033,-35.94945258228477,-78.38358084695929,-304.4204831118054,-0.002005987929838181,-0.0054982686546143,-0.0077050869091876,-4.824196306203024,-10.549564288443122,-8.341424197489054
14.594640260895615,10,4,42,7809,w90,43.664394407210025,7.005501207722365,19.33383886318086,5.286720645704669,54.939633477720804,6.567501130591804,21.418183345020296,-0.0673083456164613,-0.2531336652447421,-0.3424172958904335,-20.72075145769466,-60.883660460598975,-191.59510845322305,-0.0654591352614934,-0.24720173897898529,-0.32859486449873054,-27.325521641907308,-70.1904490242902,-292.4693519587472,0.00029738990106297804,-0.0028229019580460002,-0.0031279641878103996,0.4615109128170225,-3.8616085660722987,1.3680479677470458
15.053953338834845,10,4,42,6247,w90,43.66229531141003,7.005253095522366,19.33267256848086,5.276526761804668,53.7503956108208,6.5547348899918045,20.933344713020297,-0.05901359111125182,-0.23929843795194536,-0.3091674093837993,-18.3259266110634,-54.27405954289295,-185.23012088320527,-0.058523300307457435,-0.23581608035310334,-0.2965234667399869,-24.502407204746845,-63.162753848001564,-284.35059046446037,0.0016585777609955527,-0.0010286655982853993,-0.0014330955743786008,3.4727643032096456,-0.07327084386353278,4.93180978462976
14.770188579009115,10,4,42,14056,w90,48.77366957801002,10.368295488022365,19.33540412668086,10.02559790720467,70.1604537940208,12.269721016991806,23.620313771920294,-0.13238633070514344,-0.37954267162715244,-0.3680054831373788,-40.07338206829195,-124.96343488555819,-219.25043909605674,-0.12757815053045035,-0.3701779648682797,-0.3488880959764589,-51.12568325986225,-157.15348927658846,-330.6005024360209,-0.004415986907365834,-0.007580784884965399,-0.007928354352589598,-10.496075211906518,-15.908569282699887,-12.655674897180944
10.186487612335242,10,4,42,1562,w90,21.731045887110024,7.109809675222365,15.37538161428086,5.14678004410467,26.939687424520805,6.600967328991805,9.233001079520296,-0.031272189855633105,-0.05220453004257655,-0.2816346933655356,-9.269312336852524,-6.746519515174877,-165.0128408012456,-0.028724172824369704,-0.05139736497977982,-0.2765969902432188,-12.11868273511563,-11.644525965614053,-246.70763134009772,0.005550193691071386,0.0050257435026365,0.0028289543813576823,11.660398192382015,11.742092766106168,7.913776306086184
14.183291517183337,10,4,42,12494,w90,45.96800291111003,8.178527062122365,19.33562362068086,8.05482229310467,62.80049653802081,9.717818893091804,22.319515034620295,-0.1083184307632934,-0.33897885537564987,-0.3596064534343473,-32.766283809890474,-70.10399112644362,-203.97487212569067,-0.10325275515841156,-0.3319339035401539,-0.34264354813633285,-42.02436872445534,-79.67043498915318,-307.73903256467287,-0.0028059553789290103,-0.0059159116151988,-0.008145467402254102,-6.700813973645438,-12.738588440534645,-9.290777668423438
4.86627958854862,10,4,42,784,w106,15.508586123621003,9.776052868537054,18.953395021629802,-5.304152266910906,3.68563158776145,1.202071555443042,3.855107093034629,-0.009647795868133146,-0.0073161763352377444,-0.025854697037483346,-1.0743536892816397,-0.8595737263268348,-3.069112054423904,-0.02519823713294112,-0.02487848109625026,-0.028133761198484968,-6.058076692362656,-5.896743704998908,-7.507828683154702,0.010917115766247668,0.00984648129915034,0.0035365309755181207,2.1779010061841646,2.0616700116925526,1.0595528469418696
4.9012423094432425,10,4,42,1008,w106,15.509186806021003,9.775944426037054,18.9537485576298,-5.303875371410906,3.8713588186614505,1.2147538300430418,3.9724677462346287,-0.0071715650389251075,-0.004683107929476977,-0.02395705597482964,-0.8069701158362261,-0.5645896500293794,-2.8330476918976153,-0.02415208571262422,-0.02383404113731722,-0.02728478534924329,-5.811667998071053,-5.654845223336443,-7.282703738525808,0.009659394725539613,0.00807399538588314,0.004560788228609114,1.9292639698441683,1.7179709441847175,1.314184675035106
4.83572753017005,10,4,42,560,w106,15.504108116521001,9.775793754937053,18.9543869649298,-5.305434319710907,3.54102631016145,1.1909793031430418,3.744156386634629,-0.011518983588481028,-0.009327140203826478,-0.027199349492054173,-1.2761151789065193,-1.0686299712215441,-3.2431060209696785,-0.025964477354938273,-0.025647598982948057,-0.02870960345680808,-6.238059636844648,-6.068066059342051,-7.666050565085221,0.011812833873428553,0.01204159034041964,0.0027349100329782175,2.3545908917590395,2.5031690754462192,0.8676905991836676
4.684733114284595,10,4,42,224,w106,15.557621043321001,9.777521584337054,18.2222018679298,-5.295420013010906,3.2636052339614503,1.176084402743042,3.364065044634629,-0.013982360086218112,-0.011775870837943566,-0.02881288776282266,-1.541044543650608,-1.3444993267614378,-3.4438430902200174,-0.02569539242335371,-0.025361577553701886,-0.02829792462008412,-6.168116621888091,-5.9956545870483335,-7.562472282777931,0.011384527196926137,0.012359129584771835,0.0007456737985526984,2.2650354865333724,2.5223958208586312,0.4012960724260317
4.949787890419396,10,4,42,1388,w106,15.502186016321001,9.775936123137054,18.9522888757298,-5.303972395710907,4.15185945146145,1.2272813919430416,4.235467180134629,-0.003089786635103668,-0.0006295871558028993,-0.02088716911656094,-0.36608288417022505,-0.10083560133871705,-2.4602492809970062,-0.02260138400664683,-0.022317494443837994,-0.026091871770082476,-5.4470273408842775,-5.2960214489686805,-6.967888558988089,0.007263133159756369,0.005338799508593039,0.006348959720175705,1.4540717116427655,1.1446866677120133,1.7264521013126704
5.648913650594217,10,4,42,2775,w106,18.166552755621,9.772326112637053,18.9499831240298,-5.304686193710906,5.38835271456145,1.6523585613430418,4.969110784834629,0.016065044068473353,0.01925518404365252,0.000611712251020205,1.7285692150590197,2.173598574157609,0.2845722696868229,-0.011349633441268438,-0.011183231037394695,-0.015348263139503587,-2.7611264375560896,-2.5878194179392815,-4.102738098348618,-2.947284816087921e-05,-0.0020498904475416517,0.015814570811741667,0.007351433587970746,-0.42759443938887287,4.402797392884004
5.232575975167923,10,4,42,2313,w106,16.612235347621002,9.778212776437053,18.9534464011298,-5.295560296910907,4.88168716656145,1.348572425643042,4.898517550934629,0.008233550450784177,0.01210077436799534,-0.011236664996536236,0.8642483638279961,1.3936961216739292,-1.2614710067679642,-0.01785289155991686,-0.017498435897132597,-0.021935755551254054,-4.32262958411121,-4.110222392812707,-5.877152585312078,0.001135709981236608,-0.001038552361264461,0.011930763646971307,0.2387019892064477,-0.09107155325684779,3.0320760183036874
4.90063983598731,10,4,42,1007,w106,15.504742728121002,9.775944426037054,18.9553910620298,-5.303875371410906,3.8693559518614506,1.2147538300430418,3.971657003134629,-0.007186153978436322,-0.004696254331184976,-0.023967881572028865,-0.8085434863336416,-0.5660242196307959,-2.834408047248134,-0.024157994411392894,-0.023839547654648262,-0.027289276012070315,-5.813057570739886,-5.656141711915216,-7.283884640417697,0.009667386284127616,0.00808275921289634,0.00455518339614696,1.9308464648096046,1.7198481590080616,1.3126599482168704
4.819747429481496,10,4,42,463,w106,15.504042644821002,9.775818957937053,18.9540624005298,-5.305616037110907,3.4564227972614505,1.1905602548430418,3.684895963234629,-0.012066829236298985,-0.00980724686583118,-0.027585022672286755,-1.335107957547962,-1.1205011123402646,-3.2930240982706263,-0.026166966224684472,-0.025839159878307157,-0.028858876363840654,-6.28546994425518,-6.113533538875714,-7.707666246493159,0.012058771088767708,0.012384566810418789,0.002489161620027526,2.4030098280725767,2.5684710002218303,0.8133953770155209
5.006503244750276,10,4,42,1850,w106,15.511820233321002,9.777606830837053,18.9549322763298,-5.301715808010907,4.45406773326145,1.2346077488430418,4.595140763534629,0.0020524040588849393,0.004510333557959018,-0.017097069520132055,0.18977389339629003,0.4781735536957634,-2.024463705807669,-0.0207016931759096,-0.020405175683482157,-0.024598940856545213,-5.000221682386696,-4.842615386056757,-6.572028140556433,0.004131000328549203,0.0018192304291606391,0.008761754562481072,0.8322911070231127,0.4790886595334194,2.2635271891818682
0.8136770984536001,10,4,42,1,w106,3.141057633921003,0.3599382270370537,2.6141383287298012,0.3334150374890932,0.4161789474614501,0.17966399674304157,0.6644155947346286,-0.0014779394646833727,-0.0016480250385152405,-0.0023921795517517636,-0.16227404483952101,-0.1836250829031889,-0.23416224831096066,-0.002254804313769258,-0.0023709525973929363,-0.002908991782802503,-0.5415247542133979,-0.5799449371629866,-0.7790674283317278,0.000777857263442143,0.0007028195360919767,0.0012533582535610502,0.1558108741797226,0.15209555993766166,0.13984682648442082
4.799387727487172,10,4,42,336,w106,15.505877309221002,9.775445712337053,18.9538034053298,-5.305334391810907,3.35000525776145,1.1833885556430417,3.612835220234629,-0.012800992610121093,-0.010502225152378235,-0.02810496982536967,-1.4141198315498786,-1.2023912068318592,-3.358093770901659,-0.02638739594821672,-0.026053844874961256,-0.029007990044581298,-6.336738725294813,-6.165448992358321,-7.75014832917648,0.01232516833164574,0.012553431754606752,0.0021301672251216874,2.4552072039632944,2.5849727344359303,0.7284772922957004
4.883828394397419,10,4,42,896,w106,15.503430346021002,9.776295949437053,18.9541560170298,-5.303970779810906,3.78908008986145,1.204588593843042,3.918434027234629,-0.00838995945086195,-0.0061718033515318245,-0.024918067960167475,-0.9387077605598053,-0.7289477262089652,-2.952461440928266,-0.024678255599122095,-0.024389251090355307,-0.027724506878886526,-5.935849102640844,-5.78019197768638,-7.399110331244285,0.01026167160134351,0.00882877216309284,0.004060841900464983,2.048290408601549,1.8673625205968443,1.1734001230356803
6.656780761036967,10,4,42,3700,w106,22.989514051021004,9.809948392437054,18.9507457101298,-5.3032096738109065,7.09290029296145,2.034395387143042,5.547596474634629,0.01662403493374979,0.00728829627147785,0.015648276267875218,1.7882213667373401,0.5365890686235324,2.2287312787000912,-0.0016117341924792774,-0.0017200234582786557,-0.006234121038600854,-0.4264744885752223,-0.3219589410935253,-1.6637514061131737,-0.00396240831060387,-0.008578016980663721,0.006268261428278715,-0.7843892966081429,-1.7236000013718251,2.7979343944725485
4.398219463888726,10,4,42,112,w106,15.538773146321002,9.778484394937053,16.7288978065298,-5.3037202935109065,2.74061737626145,1.1741788948430418,2.792901713034629,-0.014892641408794382,-0.014435418642009649,-0.030079162483834562,-1.6403815723896114,-1.63324739391946,-3.6063814131220173,-0.021731300950550023,-0.02122845119928906,-0.02595944633346053,-5.218542023162653,-5.1822571589850615,-6.938924228157087,0.0068355446797641346,0.00696782662934314,-0.0028220133207790543,1.3523841597451163,1.385335137957572,-0.45207091669343846
